year,regioncode,sector,gdp,step,row_type
2026,ARI,T,0.0,final_consolidated,detail
2026,ARI,U,0.0,final_consolidated,detail
2026,ARI,V,0.0,final_consolidated,detail
2026,ASH,A,0.0,final_consolidated,detail
2026,ASH,ALL,663841253.5370051,final_consolidated,region_total
2026,ASH,B,0.0,final_consolidated,detail
2026,ASH,C,0.0,final_consolidated,detail
2026,ASH,D,0.0,final_consolidated,detail
2026,ASH,E,0.0,final_consolidated,detail
2026,ASH,F,0.0,final_consolidated,detail
2026,ASH,G,0.0,final_consolidated,detail
2026,ASH,H,0.0,final_consolidated,detail
2026,ASH,I,0.0,final_consolidated,detail
2026,ASH,J,0.0,final_consolidated,detail
2026,ASH,K,0.0,final_consolidated,detail
2026,ASH,L,0.0,final_consolidated,detail
2026,ASH,M,0.0,final_consolidated,detail
2026,ASH,N,0.0,final_consolidated,detail
2026,ASH,O,0.0,final_consolidated,detail
2026,ASH,P,221280417.84566835,final_consolidated,detail
2026,ASH,Q,221280417.84566835,final_consolidated,detail
2026,ASH,R,192798779.9051368,final_consolidated,detail
2026,ASH,S,28481637.94053157,final_consolidated,detail
2026,ASH,T,0.0,final_consolidated,detail
2026,ASH,U,0.0,final_consolidated,detail
2026,ASH,V,0.0,final_consolidated,detail
2026,ASI,A,0.0,final_consolidated,detail
2026,ASI,ALL,226183745.40598562,final_consolidated,region_total
2026,ASI,B,0.0,final_consolidated,detail
2026,ASI,C,0.0,final_consolidated,detail
2026,ASI,D,0.0,final_consolidated,detail
2026,ASI,E,0.0,final_consolidated,detail
2026,ASI,F,0.0,final_consolidated,detail
2026,ASI,G,0.0,final_consolidated,detail
2026,ASI,H,0.0,final_consolidated,detail
2026,ASI,I,0.0,final_consolidated,detail
2026,ASI,J,0.0,final_consolidated,detail
2026,ASI,K,0.0,final_consolidated,detail
2026,ASI,L,0.0,final_consolidated,detail
2026,ASI,M,0.0,final_consolidated,detail
2026,ASI,N,0.0,final_consolidated,detail
2026,ASI,O,0.0,final_consolidated,detail
2026,ASI,P,75394581.8019952,final_consolidated,detail
2026,ASI,Q,75394581.8019952,final_consolidated,detail
2026,ASI,R,65690328.6987681,final_consolidated,detail
2026,ASI,S,9704253.103227105,final_consolidated,detail
2026,ASI,T,0.0,final_consolidated,detail
2026,ASI,U,0.0,final_consolidated,detail
2026,ASI,V,0.0,final_consolidated,detail
2026,HAI,A,0.0,final_consolidated,detail
2026,HAI,ALL,636521008.5678508,final_consolidated,region_total
2026,HAI,B,0.0,final_consolidated,detail
2026,HAI,C,0.0,final_consolidated,detail
2026,HAI,D,0.0,final_consolidated,detail
2026,HAI,E,0.0,final_consolidated,detail
2026,HAI,F,0.0,final_consolidated,detail
2026,HAI,G,0.0,final_consolidated,detail
2026,HAI,H,0.0,final_consolidated,detail
2026,HAI,I,0.0,final_consolidated,detail
2026,HAI,J,0.0,final_consolidated,detail
2026,HAI,K,0.0,final_consolidated,detail
2026,HAI,L,0.0,final_consolidated,detail
2026,HAI,M,0.0,final_consolidated,detail
2026,HAI,N,0.0,final_consolidated,detail
2026,HAI,O,0.0,final_consolidated,detail
2026,HAI,P,212173669.52261695,final_consolidated,detail
2026,HAI,Q,212173669.52261695,final_consolidated,detail
2026,HAI,R,184864187.30683458,final_consolidated,detail
2026,HAI,S,27309482.21578238,final_consolidated,detail
2026,HAI,T,0.0,final_consolidated,detail
2026,HAI,U,0.0,final_consolidated,detail
2026,HAI,V,0.0,final_consolidated,detail
2026,JAZ,A,0.0,final_consolidated,detail
2026,JAZ,ALL,40652978.214339696,final_consolidated,region_total
2026,JAZ,B,0.0,final_consolidated,detail
2026,JAZ,C,0.0,final_consolidated,detail
2026,JAZ,D,0.0,final_consolidated,detail
2026,JAZ,E,0.0,final_consolidated,detail
2026,JAZ,F,0.0,final_consolidated,detail
2026,JAZ,G,0.0,final_consolidated,detail
2026,JAZ,H,0.0,final_consolidated,detail
2026,JAZ,I,0.0,final_consolidated,detail
2026,JAZ,J,0.0,final_consolidated,detail
2026,JAZ,K,0.0,final_consolidated,detail
2026,JAZ,L,0.0,final_consolidated,detail
2026,JAZ,M,0.0,final_consolidated,detail
2026,JAZ,N,0.0,final_consolidated,detail
2026,JAZ,O,0.0,final_consolidated,detail
2026,JAZ,P,13550992.738113232,final_consolidated,detail
2026,JAZ,Q,13550992.738113232,final_consolidated,detail
2026,JAZ,R,11806805.553999647,final_consolidated,detail
2026,JAZ,S,1744187.1841135845,final_consolidated,detail
2026,JAZ,T,0.0,final_consolidated,detail
2026,JAZ,U,0.0,final_consolidated,detail
2026,JAZ,V,0.0,final_consolidated,detail
2026,MAK,A,0.0,final_consolidated,detail
2026,MAK,ALL,44261765.496392466,final_consolidated,region_total
2026,MAK,B,0.0,final_consolidated,detail
2026,MAK,C,0.0,final_consolidated,detail
2026,MAK,D,0.0,final_consolidated,detail
2026,MAK,E,0.0,final_consolidated,detail
2026,MAK,F,0.0,final_consolidated,detail
2026,MAK,G,0.0,final_consolidated,detail
2026,MAK,H,0.0,final_consolidated,detail
2026,MAK,I,0.0,final_consolidated,detail
2026,MAK,J,0.0,final_consolidated,detail
2026,MAK,K,0.0,final_consolidated,detail
2026,MAK,L,0.0,final_consolidated,detail
2026,MAK,M,0.0,final_consolidated,detail
2026,MAK,N,0.0,final_consolidated,detail
2026,MAK,O,0.0,final_consolidated,detail
2026,MAK,P,14753921.832130821,final_consolidated,detail
2026,MAK,Q,14753921.832130821,final_consolidated,detail
2026,MAK,R,12854902.19037141,final_consolidated,detail
2026,MAK,S,1899019.6417594128,final_consolidated,detail
2026,MAK,T,0.0,final_consolidated,detail
2026,MAK,U,0.0,final_consolidated,detail
2026,MAK,V,0.0,final_consolidated,detail
2026,NAJ,A,0.0,final_consolidated,detail
2026,NAJ,ALL,872869244.411465,final_consolidated,region_total
2026,NAJ,B,0.0,final_consolidated,detail
2026,NAJ,C,0.0,final_consolidated,detail
2026,NAJ,D,0.0,final_consolidated,detail
2026,NAJ,E,0.0,final_consolidated,detail
2026,NAJ,F,0.0,final_consolidated,detail
2026,NAJ,G,0.0,final_consolidated,detail
2026,NAJ,H,0.0,final_consolidated,detail
2026,NAJ,I,0.0,final_consolidated,detail
2026,NAJ,J,0.0,final_consolidated,detail
2026,NAJ,K,0.0,final_consolidated,detail
2026,NAJ,L,0.0,final_consolidated,detail
2026,NAJ,M,0.0,final_consolidated,detail
2026,NAJ,N,0.0,final_consolidated,detail
2026,NAJ,O,0.0,final_consolidated,detail
2026,NAJ,P,290956414.8038217,final_consolidated,detail
2026,NAJ,Q,290956414.8038217,final_consolidated,detail
2026,NAJ,R,253506579.23501295,final_consolidated,detail
2026,NAJ,S,37449835.568808734,final_consolidated,detail
2026,NAJ,T,0.0,final_consolidated,detail
2026,NAJ,U,0.0,final_consolidated,detail
2026,NAJ,V,0.0,final_consolidated,detail
2026,TAB,A,0.0,final_consolidated,detail
2026,TAB,ALL,29813716.155385014,final_consolidated,region_total
2026,TAB,B,0.0,final_consolidated,detail
2026,TAB,C,0.0,final_consolidated,detail
2026,TAB,D,0.0,final_consolidated,detail
2026,TAB,E,0.0,final_consolidated,detail
2026,TAB,F,0.0,final_consolidated,detail
2026,TAB,G,0.0,final_consolidated,detail
2026,TAB,H,0.0,final_consolidated,detail
2026,TAB,I,0.0,final_consolidated,detail
2026,TAB,J,0.0,final_consolidated,detail
2026,TAB,K,0.0,final_consolidated,detail
2026,TAB,L,0.0,final_consolidated,detail
2026,TAB,M,0.0,final_consolidated,detail
2026,TAB,N,0.0,final_consolidated,detail
2026,TAB,O,0.0,final_consolidated,detail
2026,TAB,P,9937905.385128338,final_consolidated,detail
2026,TAB,Q,9937905.385128338,final_consolidated,detail
2026,TAB,R,8658769.048428651,final_consolidated,detail
2026,TAB,S,1279136.3366996872,final_consolidated,detail
2026,TAB,T,0.0,final_consolidated,detail
2026,TAB,U,0.0,final_consolidated,detail
2026,TAB,V,0.0,final_consolidated,detail
2027,ABA,A,0.0,final_consolidated,detail
2027,ABA,ALL,494638081.21544874,final_consolidated,region_total
2027,ABA,B,0.0,final_consolidated,detail
2027,ABA,C,0.0,final_consolidated,detail
2027,ABA,D,0.0,final_consolidated,detail
2027,ABA,E,0.0,final_consolidated,detail
2027,ABA,F,0.0,final_consolidated,detail
2027,ABA,G,0.0,final_consolidated,detail
2027,ABA,H,0.0,final_consolidated,detail
2027,ABA,I,0.0,final_consolidated,detail
2027,ABA,J,0.0,final_consolidated,detail
2027,ABA,K,0.0,final_consolidated,detail
2027,ABA,L,0.0,final_consolidated,detail
2027,ABA,M,0.0,final_consolidated,detail
2027,ABA,N,0.0,final_consolidated,detail
2027,ABA,O,0.0,final_consolidated,detail
2027,ABA,P,164895851.63943693,final_consolidated,detail
2027,ABA,Q,164895851.63943693,final_consolidated,detail
2027,ABA,R,143028474.97438112,final_consolidated,detail
2027,ABA,S,21817902.962193727,final_consolidated,detail
2027,ABA,T,0.0,final_consolidated,detail
2027,ABA,U,0.0,final_consolidated,detail
2027,ABA,V,0.0,final_consolidated,detail
2027,AHU,A,0.0,final_consolidated,detail
2027,AHU,ALL,8422805.817596272,final_consolidated,region_total
2027,AHU,B,0.0,final_consolidated,detail
2027,AHU,C,0.0,final_consolidated,detail
2027,AHU,D,0.0,final_consolidated,detail
2027,AHU,E,0.0,final_consolidated,detail
2027,AHU,F,0.0,final_consolidated,detail
2027,AHU,G,0.0,final_consolidated,detail
2027,AHU,H,0.0,final_consolidated,detail
2027,AHU,I,0.0,final_consolidated,detail
2027,AHU,J,0.0,final_consolidated,detail
2027,AHU,K,0.0,final_consolidated,detail
2027,AHU,L,0.0,final_consolidated,detail
2027,AHU,M,0.0,final_consolidated,detail
2027,AHU,N,0.0,final_consolidated,detail
2027,AHU,O,0.0,final_consolidated,detail
2027,AHU,P,2807882.7555559482,final_consolidated,detail
2027,AHU,Q,2807882.7555559482,final_consolidated,detail
2027,AHU,R,2435520.265920266,final_consolidated,detail
2027,AHU,S,371520.04056410835,final_consolidated,detail
2027,AHU,T,0.0,final_consolidated,detail
2027,AHU,U,0.0,final_consolidated,detail
2027,AHU,V,0.0,final_consolidated,detail
2027,AJA,A,0.0,final_consolidated,detail
2027,AJA,ALL,13707714.191478679,final_consolidated,region_total
2027,AJA,B,0.0,final_consolidated,detail
2027,AJA,C,0.0,final_consolidated,detail
2027,AJA,D,0.0,final_consolidated,detail
2027,AJA,E,0.0,final_consolidated,detail
2027,AJA,F,0.0,final_consolidated,detail
2027,AJA,G,0.0,final_consolidated,detail
2027,AJA,H,0.0,final_consolidated,detail
2027,AJA,I,0.0,final_consolidated,detail
2027,AJA,J,0.0,final_consolidated,detail
2027,AJA,K,0.0,final_consolidated,detail
2027,AJA,L,0.0,final_consolidated,detail
2027,AJA,M,0.0,final_consolidated,detail
2027,AJA,N,0.0,final_consolidated,detail
2027,AJA,O,0.0,final_consolidated,detail
2027,AJA,P,4569695.079035651,final_consolidated,detail
2027,AJA,Q,4569695.079035651,final_consolidated,detail
2027,AJA,R,3963692.911338754,final_consolidated,detail
2027,AJA,S,604631.1220686234,final_consolidated,detail
2027,AJA,T,0.0,final_consolidated,detail
2027,AJA,U,0.0,final_consolidated,detail
2027,AJA,V,0.0,final_consolidated,detail
2027,ALL,A,0.0,final_consolidated,sector_total
2027,ALL,ALL,5477740513.893943,final_consolidated,grand_total
2027,ALL,B,0.0,final_consolidated,sector_total
2027,ALL,C,0.0,final_consolidated,sector_total
2027,ALL,D,0.0,final_consolidated,sector_total
2027,ALL,E,0.0,final_consolidated,sector_total
2027,ALL,F,0.0,final_consolidated,sector_total
2027,ALL,G,0.0,final_consolidated,sector_total
2027,ALL,H,0.0,final_consolidated,sector_total
2027,ALL,I,0.0,final_consolidated,sector_total
2027,ALL,J,0.0,final_consolidated,sector_total
2027,ALL,K,0.0,final_consolidated,sector_total
2027,ALL,L,0.0,final_consolidated,sector_total
2027,ALL,M,0.0,final_consolidated,sector_total
2027,ALL,N,0.0,final_consolidated,sector_total
2027,ALL,O,0.0,final_consolidated,sector_total
2027,ALL,P,1826096132.5073526,final_consolidated,sector_total
2027,ALL,Q,1826096132.5073526,final_consolidated,sector_total
2027,ALL,R,1583931568.8805153,final_consolidated,sector_total
2027,ALL,S,241616679.99872264,final_consolidated,sector_total
2027,ALL,T,0.0,final_consolidated,sector_total
2027,ALL,U,0.0,final_consolidated,sector_total
2027,ALL,V,0.0,final_consolidated,sector_total
2027,AMA,A,0.0,final_consolidated,detail
2027,AMA,ALL,1158719557.872731,final_consolidated,region_total
2027,AMA,B,0.0,final_consolidated,detail
2027,AMA,C,0.0,final_consolidated,detail
2027,AMA,D,0.0,final_consolidated,detail
2027,AMA,E,0.0,final_consolidated,detail
2027,AMA,F,0.0,final_consolidated,detail
2027,AMA,G,0.0,final_consolidated,detail
2027,AMA,H,0.0,final_consolidated,detail
2027,AMA,I,0.0,final_consolidated,detail
2027,AMA,J,0.0,final_consolidated,detail
2027,AMA,K,0.0,final_consolidated,detail
2027,AMA,L,0.0,final_consolidated,detail
2027,AMA,M,0.0,final_consolidated,detail
2027,AMA,N,0.0,final_consolidated,detail
2027,AMA,O,0.0,final_consolidated,detail
2027,AMA,P,386278484.3358484,final_consolidated,detail
2027,AMA,Q,386278484.3358484,final_consolidated,detail
2027,AMA,R,335052834.74795616,final_consolidated,detail
2027,AMA,S,51109754.453078054,final_consolidated,detail
2027,AMA,T,0.0,final_consolidated,detail
2027,AMA,U,0.0,final_consolidated,detail
2027,AMA,V,0.0,final_consolidated,detail
2027,AQA,A,0.0,final_consolidated,detail
2027,AQA,ALL,714895790.4400862,final_consolidated,region_total
2027,AQA,B,0.0,final_consolidated,detail
2027,AQA,C,0.0,final_consolidated,detail
2027,AQA,D,0.0,final_consolidated,detail
2027,AQA,E,0.0,final_consolidated,detail
2027,AQA,F,0.0,final_consolidated,detail
2027,AQA,G,0.0,final_consolidated,detail
2027,AQA,H,0.0,final_consolidated,detail
2027,AQA,I,0.0,final_consolidated,detail
2027,AQA,J,0.0,final_consolidated,detail
2027,AQA,K,0.0,final_consolidated,detail
2027,AQA,L,0.0,final_consolidated,detail
2027,AQA,M,0.0,final_consolidated,detail
2027,AQA,N,0.0,final_consolidated,detail
2027,AQA,O,0.0,final_consolidated,detail
2027,AQA,P,238322431.43996873,final_consolidated,detail
2027,AQA,Q,238322431.43996873,final_consolidated,detail
2027,AQA,R,206717716.55954084,final_consolidated,detail
2027,AQA,S,31533211.000607923,final_consolidated,detail
2027,AQA,T,0.0,final_consolidated,detail
2027,AQA,U,0.0,final_consolidated,detail
2027,AQA,V,0.0,final_consolidated,detail
2027,ARI,A,0.0,final_consolidated,detail
2027,ARI,ALL,309070147.2722963,final_consolidated,region_total
2027,ARI,B,0.0,final_consolidated,detail
2027,ARI,C,0.0,final_consolidated,detail
2027,ARI,D,0.0,final_consolidated,detail
2027,ARI,E,0.0,final_consolidated,detail
2027,ARI,F,0.0,final_consolidated,detail
2027,ARI,G,0.0,final_consolidated,detail
2027,ARI,H,0.0,final_consolidated,detail
2027,ARI,I,0.0,final_consolidated,detail
2027,ARI,J,0.0,final_consolidated,detail
2027,ARI,K,0.0,final_consolidated,detail
2027,ARI,L,0.0,final_consolidated,detail
2027,ARI,M,0.0,final_consolidated,detail
2027,ARI,N,0.0,final_consolidated,detail
2027,ARI,O,0.0,final_consolidated,detail
2027,ARI,P,103033686.823221,final_consolidated,detail
2027,ARI,Q,103033686.823221,final_consolidated,detail
2027,ARI,R,89370053.58713831,final_consolidated,detail
2027,ARI,S,13632720.03871601,final_consolidated,detail
2027,ARI,T,0.0,final_consolidated,detail
2027,ARI,U,0.0,final_consolidated,detail
2027,ARI,V,0.0,final_consolidated,detail
2027,ASH,A,0.0,final_consolidated,detail
2027,ASH,ALL,733586202.3933855,final_consolidated,region_total
2027,ASH,B,0.0,final_consolidated,detail
2027,ASH,C,0.0,final_consolidated,detail
2027,ASH,D,0.0,final_consolidated,detail
2027,ASH,E,0.0,final_consolidated,detail
2027,ASH,F,0.0,final_consolidated,detail
2027,ASH,G,0.0,final_consolidated,detail
2027,ASH,H,0.0,final_consolidated,detail
2027,ASH,I,0.0,final_consolidated,detail
2027,ASH,J,0.0,final_consolidated,detail
2027,ASH,K,0.0,final_consolidated,detail
2027,ASH,L,0.0,final_consolidated,detail
2027,ASH,M,0.0,final_consolidated,detail
2027,ASH,N,0.0,final_consolidated,detail
2027,ASH,O,0.0,final_consolidated,detail
2027,ASH,P,244553191.8960946,final_consolidated,detail
2027,ASH,Q,244553191.8960946,final_consolidated,detail
2027,ASH,R,212122195.55103797,final_consolidated,detail
2027,ASH,S,32357623.050158333,final_consolidated,detail
2027,ASH,T,0.0,final_consolidated,detail
2027,ASH,U,0.0,final_consolidated,detail
2027,ASH,V,0.0,final_consolidated,detail
2027,ASI,A,0.0,final_consolidated,detail
2027,ASI,ALL,249947218.48246816,final_consolidated,region_total
2027,ASI,B,0.0,final_consolidated,detail
2027,ASI,C,0.0,final_consolidated,detail
2027,ASI,D,0.0,final_consolidated,detail
2027,ASI,E,0.0,final_consolidated,detail
2027,ASI,F,0.0,final_consolidated,detail
2027,ASI,G,0.0,final_consolidated,detail
2027,ASI,H,0.0,final_consolidated,detail
2027,ASI,I,0.0,final_consolidated,detail
2027,ASI,J,0.0,final_consolidated,detail
2027,ASI,K,0.0,final_consolidated,detail
2027,ASI,L,0.0,final_consolidated,detail
2027,ASI,M,0.0,final_consolidated,detail
2027,ASI,N,0.0,final_consolidated,detail
2027,ASI,O,0.0,final_consolidated,detail
2027,ASI,P,83324072.73475358,final_consolidated,detail
2027,ASI,Q,83324072.73475358,final_consolidated,detail
2027,ASI,R,72274195.70242204,final_consolidated,detail
2027,ASI,S,11024877.310538953,final_consolidated,detail
2027,ASI,T,0.0,final_consolidated,detail
2027,ASI,U,0.0,final_consolidated,detail
2027,ASI,V,0.0,final_consolidated,detail
2027,HAI,A,0.0,final_consolidated,detail
2027,HAI,ALL,703395618.9540547,final_consolidated,region_total
2027,HAI,B,0.0,final_consolidated,detail
2027,HAI,C,0.0,final_consolidated,detail
2027,HAI,D,0.0,final_consolidated,detail
2027,HAI,E,0.0,final_consolidated,detail
2027,HAI,F,0.0,final_consolidated,detail
2027,HAI,G,0.0,final_consolidated,detail
2027,HAI,H,0.0,final_consolidated,detail
2027,HAI,I,0.0,final_consolidated,detail
2027,HAI,J,0.0,final_consolidated,detail
2027,HAI,K,0.0,final_consolidated,detail
2027,HAI,L,0.0,final_consolidated,detail
2027,HAI,M,0.0,final_consolidated,detail
2027,HAI,N,0.0,final_consolidated,detail
2027,HAI,O,0.0,final_consolidated,detail
2027,HAI,P,234488657.52889222,final_consolidated,detail
2027,HAI,Q,234488657.52889222,final_consolidated,detail
2027,HAI,R,203392351.90999925,final_consolidated,detail
2027,HAI,S,31025951.986271072,final_consolidated,detail
2027,HAI,T,0.0,final_consolidated,detail
2027,HAI,U,0.0,final_consolidated,detail
2027,HAI,V,0.0,final_consolidated,detail
2027,JAZ,A,0.0,final_consolidated,detail
2027,JAZ,ALL,44924089.524930485,final_consolidated,region_total
2027,JAZ,B,0.0,final_consolidated,detail
2027,JAZ,C,0.0,final_consolidated,detail
2027,JAZ,D,0.0,final_consolidated,detail
2027,JAZ,E,0.0,final_consolidated,detail
2027,JAZ,F,0.0,final_consolidated,detail
2027,JAZ,G,0.0,final_consolidated,detail
2027,JAZ,H,0.0,final_consolidated,detail
2027,JAZ,I,0.0,final_consolidated,detail
2027,JAZ,J,0.0,final_consolidated,detail
2027,JAZ,K,0.0,final_consolidated,detail
2027,JAZ,L,0.0,final_consolidated,detail
2027,JAZ,M,0.0,final_consolidated,detail
2027,JAZ,N,0.0,final_consolidated,detail
2027,JAZ,O,0.0,final_consolidated,detail
2027,JAZ,P,14976194.277514832,final_consolidated,detail
2027,JAZ,Q,14976194.277514832,final_consolidated,detail
2027,JAZ,R,12990152.312119829,final_consolidated,detail
2027,JAZ,S,1981548.6577809902,final_consolidated,detail
2027,JAZ,T,0.0,final_consolidated,detail
2027,JAZ,U,0.0,final_consolidated,detail
2027,JAZ,V,0.0,final_consolidated,detail
2027,MAK,A,0.0,final_consolidated,detail
2027,MAK,ALL,48912025.71205548,final_consolidated,region_total
2027,MAK,B,0.0,final_consolidated,detail
2027,MAK,C,0.0,final_consolidated,detail
2027,MAK,D,0.0,final_consolidated,detail
2027,MAK,E,0.0,final_consolidated,detail
2027,MAK,F,0.0,final_consolidated,detail
2027,MAK,G,0.0,final_consolidated,detail
2027,MAK,H,0.0,final_consolidated,detail
2027,MAK,I,0.0,final_consolidated,detail
2027,MAK,J,0.0,final_consolidated,detail
2027,MAK,K,0.0,final_consolidated,detail
2027,MAK,L,0.0,final_consolidated,detail
2027,MAK,M,0.0,final_consolidated,detail
2027,MAK,N,0.0,final_consolidated,detail
2027,MAK,O,0.0,final_consolidated,detail
2027,MAK,P,16305639.29768763,final_consolidated,detail
2027,MAK,Q,16305639.29768763,final_consolidated,detail
2027,MAK,R,14143295.292413723,final_consolidated,detail
2027,MAK,S,2157451.8242665003,final_consolidated,detail
2027,MAK,T,0.0,final_consolidated,detail
2027,MAK,U,0.0,final_consolidated,detail
2027,MAK,V,0.0,final_consolidated,detail
2027,NAJ,A,0.0,final_consolidated,detail
2027,NAJ,ALL,964575236.5977303,final_consolidated,region_total
2027,NAJ,B,0.0,final_consolidated,detail
2027,NAJ,C,0.0,final_consolidated,detail
2027,NAJ,D,0.0,final_consolidated,detail
2027,NAJ,E,0.0,final_consolidated,detail
2027,NAJ,F,0.0,final_consolidated,detail
2027,NAJ,G,0.0,final_consolidated,detail
2027,NAJ,H,0.0,final_consolidated,detail
2027,NAJ,I,0.0,final_consolidated,detail
2027,NAJ,J,0.0,final_consolidated,detail
2027,NAJ,K,0.0,final_consolidated,detail
2027,NAJ,L,0.0,final_consolidated,detail
2027,NAJ,M,0.0,final_consolidated,detail
2027,NAJ,N,0.0,final_consolidated,detail
2027,NAJ,O,0.0,final_consolidated,detail
2027,NAJ,P,321557237.8055846,final_consolidated,detail
2027,NAJ,Q,321557237.8055846,final_consolidated,detail
2027,NAJ,R,278914483.7971633,final_consolidated,detail
2027,NAJ,S,42546277.18939779,final_consolidated,detail
2027,NAJ,T,0.0,final_consolidated,detail
2027,NAJ,U,0.0,final_consolidated,detail
2027,NAJ,V,0.0,final_consolidated,detail
2027,TAB,A,0.0,final_consolidated,detail
2027,TAB,ALL,32946025.419681218,final_consolidated,region_total
2027,TAB,B,0.0,final_consolidated,detail
2027,TAB,C,0.0,final_consolidated,detail
2027,TAB,D,0.0,final_consolidated,detail
2027,TAB,E,0.0,final_consolidated,detail
2027,TAB,F,0.0,final_consolidated,detail
2027,TAB,G,0.0,final_consolidated,detail
2027,TAB,H,0.0,final_consolidated,detail
2027,TAB,I,0.0,final_consolidated,detail
2027,TAB,J,0.0,final_consolidated,detail
2027,TAB,K,0.0,final_consolidated,detail
2027,TAB,L,0.0,final_consolidated,detail
2027,TAB,M,0.0,final_consolidated,detail
2027,TAB,N,0.0,final_consolidated,detail
2027,TAB,O,0.0,final_consolidated,detail
2027,TAB,P,10983106.8937585,final_consolidated,detail
2027,TAB,Q,10983106.8937585,final_consolidated,detail
2027,TAB,R,9526601.269083658,final_consolidated,detail
2027,TAB,S,1453210.363080558,final_consolidated,detail
2027,TAB,T,0.0,final_consolidated,detail
2027,TAB,U,0.0,final_consolidated,detail
